ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
34130,junk,,Neglect,2/23/2022 9:22:39 AM,1,360.382677311709,7697.90601348877,0,6872.59765625,2290.0888671875,0.627853989601135,2.25799989700317,2.78749990463257,136,8041,normally,,
34131,junk,,Out of d,2/23/2022 9:26:25 AM,1,1915.32931945321,11258.8720077276,0,6872.59765625,2290.0888671875,0.627853989601135,1.9559999704361,2.57999992370605,146,11590,normally,,
34132,junk,,Out of d,2/23/2022 9:30:01 AM,1,1956.76023926438,11353.7524959445,0,6872.59765625,2290.0888671875,0.627853989601135,1.99199998378754,2.54500007629395,135,11660,normally,,
34133,junk,,Out of d,2/23/2022 9:33:41 AM,1,1962.99471513694,11368.029999733,0,6872.59765625,2290.0888671875,0.627853989601135,1.81599998474121,2.35500001907349,140,11660,normally,,
34134,junk,,Out of d,2/23/2022 9:37:24 AM,1,1955.16358251101,11350.0960100889,0,6872.59765625,2290.0888671875,0.627853989601135,1.82400000095367,2.39999985694885,142,11650,normally,,
34135,junk,,Out of d,2/23/2022 9:41:11 AM,1,1966.48098517907,11376.0138679445,0,6872.59765625,2290.0888671875,0.627853989601135,1.87399995326996,2.41250014305115,146.5,11690,normally,,
34136,junk,,Out of d,2/23/2022 9:44:49 AM,1,1960.56554777029,11362.4669905901,0,6872.59765625,2290.0888671875,0.627853989601135,1.91200006008148,2.54500007629395,138,11670,normally,,
34137,junk,,Out of d,2/23/2022 9:48:27 AM,1,1970.67237011868,11385.6125119328,0,6872.59765625,2290.0888671875,0.627853989601135,1.88199996948242,2.39999985694885,137.5,11680,normally,,
34138,junk,,Neglect,2/23/2022 9:52:07 AM,1,1966.8573368547,11376.875746727,0,6872.59765625,2290.0888671875,0.627853989601135,1.83200001716614,2.40750002861023,143,11680,normally,,
34139,junk,,Unknow,2/23/2022 9:55:44 AM,1,1966.45086044278,11375.9448796213,0,6872.59765625,2290.0888671875,0.627853989601135,1.87600004673004,2.43249988555908,136.5,11670,normally,,
34140,junk,,Single m,2/23/2022 9:59:19 AM,1,1970.90756200015,11386.1511222422,0,6872.59765625,2290.0888671875,0.627853989601135,1.90200006961822,2.46749997138977,134.5,11680,normally,,
34141,ESL09a_21,,Neglect,2/23/2022 10:04:24 AM,1.4,2911.80975536448,16208.2220020294,0,6872.59765625,2290.0888671875,0.627853989601135,1.87800002098083,2.48749995231628,152,16540,normally,,
34142,ESL09a_21,,Unknow,2/23/2022 10:08:24 AM,1.4,2949.2509468227,16328.2631200552,0,6872.59765625,2290.0888671875,0.627853989601135,1.81200003623962,2.40750002861023,152.5,16650,normally,,
34143,ESL09a_21,,Unknow,2/23/2022 10:12:24 AM,1.4,2952.29558807772,16338.024618715,0,6872.59765625,2290.0888671875,0.627853989601135,1.79799997806549,2.45250010490417,151.5,16660,normally,,
34144,ESL09a_21,,Neglect,2/23/2022 10:16:03 AM,1.2,2599.67306932252,14016.7764815092,0,6872.59765625,2290.0888671875,0.627853989601135,1.77400016784668,2.40000009536743,140.5,14310,normally,,
34145,ESL09a_21,,Unknow,2/23/2022 10:19:50 AM,1.2,2595.67295623,14005.7837441564,0,6872.59765625,2290.0888671875,0.627853989601135,1.65400004386902,2.33500003814697,142.5,14290,normally,,
34146,ESL09a_21,,Unknow,2/23/2022 10:23:42 AM,1.2,2599.54994628275,14016.438126266,0,6872.59765625,2290.0888671875,0.627853989601135,1.69799995422363,2.28250002861023,147.5,14310,normally,,
34147,ESL09a_21,,Neglect,2/23/2022 10:27:23 AM,1,2101.01435950353,11684.1072507501,0,6872.59765625,2290.0888671875,0.627853989601135,1.7059999704361,2.29250001907349,143,11970,normally,,
34148,ESL09a_21,,Unknow,2/23/2022 10:31:01 AM,1,2107.66922790438,11699.3474907875,0,6872.59765625,2290.0888671875,0.627853989601135,1.70000004768372,2.22250008583069,138,11970,normally,,
34149,ESL09a_21,,Unknow,2/23/2022 10:34:38 AM,1,2106.43183253471,11696.5137454271,0,6872.59765625,2290.0888671875,0.627853989601135,1.67000007629395,2.32249999046326,137,11970,normally,,
34150,ESL09a_21,,Neglect,2/23/2022 10:37:57 AM,0.8,1382.27746402615,9405.02824163437,0,6872.59765625,2290.0888671875,0.627853989601135,1.6340000629425,2.1175000667572,129,9647,normally,,
34151,ESL09a_21,,Unknow,2/23/2022 10:41:20 AM,0.8,1366.10451899408,9375.3982565403,0,6872.59765625,2290.0888671875,0.627853989601135,1.62800002098083,2.19249987602234,127,9618,normally,,
34152,ESL09a_21,,Unknow,2/23/2022 10:44:44 AM,0.8,1379.60727204572,9400.13626009226,0,6872.59765625,2290.0888671875,0.627853989601135,1.6159999370575,2.22499990463257,127.5,9645,normally,,
34153,ESL09a_21,,Unknow,2/23/2022 10:48:05 AM,0.8,1371.14074968553,9384.62498921156,0,6872.59765625,2290.0888671875,0.627853989601135,1.6139999628067,2.28000020980835,125,9628,normally,,
34154,ESL09a_21,,Unknow,2/23/2022 10:51:30 AM,0.8,1375.04351131591,9391.77512598038,0,6872.59765625,2290.0888671875,0.627853989601135,1.69599986076355,2.30750012397766,128.5,9649,normally,,
34155,ESL09a_21,,Neglect,2/23/2022 10:54:40 AM,0.6,160.672319158451,7093.36998987198,0,6872.59765625,2290.0888671875,0.627853989601135,1.71800005435944,2.19250011444092,120,7328,normally,,
34156,ESL09a_21,,Out of d,2/23/2022 10:57:51 AM,0.6,149.570501495087,7078.11550045013,0,6872.59765625,2290.0888671875,0.627853989601135,1.66799998283386,2.17750000953674,118,7305,normally,,
34157,ESL09a_21,,Valid,2/23/2022 11:01:02 AM,0.6,142.908835279093,7068.96201586723,0,6872.59765625,2290.0888671875,0.627853989601135,1.67199993133545,2.20999979972839,118,7298,normally,,
34158,ESL09a_21,,Valid,2/23/2022 11:04:12 AM,0.6,142.688574254593,7068.65936547518,0,6872.59765625,2290.0888671875,0.627853989601135,1.62000012397766,2.14750003814697,117.5,7290,normally,,
34159,ESL09a_21,,Out of d,2/23/2022 11:07:18 AM,0.6,133.408462301616,7055.90799683332,0,6872.59765625,2290.0888671875,0.627853989601135,1.67199993133545,2.12000012397766,114.5,7273,normally,,
34160,ESL09a_21,,Valid,2/23/2022 11:10:30 AM,0.6,143.155438994314,7069.30086252093,0,6872.59765625,2290.0888671875,0.627853989601135,1.58600008487701,2.05750012397766,119.5,7287,normally,,
34161,RSA_365,,Neglect,2/23/2022 11:14:54 AM,1,2233.32325094127,11987.1063700616,0,6872.59765625,2290.0888671875,0.627853989601135,1.63800013065338,2.12249994277954,134.5,12240,normally,,
34162,RSA_365,,Valid,2/23/2022 11:18:36 AM,1,2317.10488216789,12178.9737510085,0,6872.59765625,2290.0888671875,0.627853989601135,1.54000008106232,2.16249990463257,141,12440,normally,,
34163,RSA_365,,Out of d,2/23/2022 11:22:16 AM,1,2326.17636732406,12199.7482581735,0,6872.59765625,2290.0888671875,0.627853989601135,1.67199993133545,2.17499995231628,140.5,12470,normally,,
34164,RSA_365,,Valid,2/23/2022 11:25:55 AM,1,2318.06652479878,12181.1759980917,0,6872.59765625,2290.0888671875,0.627853989601135,1.62600004673004,2.26999998092651,138,12450,normally,,
34165,RSA_365,,Valid,2/23/2022 11:29:33 AM,1,2318.24310342177,12181.5803788304,0,6872.59765625,2290.0888671875,0.627853989601135,1.7279999256134,2.29250001907349,138.5,12460,normally,,
34166,RSA_366,,Neglect,2/23/2022 11:35:15 AM,1,2236.51685825625,11994.4200146198,0,6872.59765625,2290.0888671875,0.627853989601135,1.6139999628067,2.17999982833862,140,12260,normally,,
34167,RSA_366,,Valid,2/23/2022 11:38:54 AM,1,2192.68612772548,11894.0437465906,0,6872.59765625,2290.0888671875,0.627853989601135,1.56800007820129,2.15499997138977,137.5,12150,normally,,
34168,RSA_366,,Valid,2/23/2022 11:42:36 AM,1,2193.24041462788,11895.313112855,0,6872.59765625,2290.0888671875,0.627853989601135,1.62000012397766,2.26250004768372,141.5,12170,normally,,
34169,RSA_366,,Valid,2/23/2022 11:46:14 AM,1,2195.8306584154,11901.2450013161,0,6872.59765625,2290.0888671875,0.627853989601135,1.66000008583069,2.23499989509583,138,12170,normally,,
34170,RSA_367,,Neglect,2/23/2022 12:01:16 PM,1,2312.47301612441,12168.366366148,0,6872.59765625,2290.0888671875,0.627853989601135,1.80400013923645,2.32249999046326,136.5,12450,normally,,
34171,RSA_367,,Unknow,2/23/2022 12:04:55 PM,1,2387.82948198175,12340.9393696785,0,6872.59765625,2290.0888671875,0.627853989601135,1.66000008583069,2.19749999046326,139.5,12610,normally,,
34172,RSA_367,,Unknow,2/23/2022 12:08:37 PM,1,2390.7067219544,12347.5285049081,0,6872.59765625,2290.0888671875,0.627853989601135,1.59799993038178,2.125,141,12610,normally,,
34173,RSA_368,,Neglect,2/23/2022 12:15:06 PM,1,2242.59002967046,12008.328116864,0,6872.59765625,2290.0888671875,0.627853989601135,1.54000008106232,2.14750003814697,136.5,12260,normally,,
34174,RSA_368,,Unknow,2/23/2022 12:18:47 PM,1,2170.10617035514,11842.3336375952,0,6872.59765625,2290.0888671875,0.627853989601135,1.46799993515015,2.05749988555908,140.5,12090,normally,,
34175,RSA_368,,Unknow,2/23/2022 12:22:30 PM,1,2170.83205471322,11843.9959772825,0,6872.59765625,2290.0888671875,0.627853989601135,1.52800011634827,2.04000020027161,143.5,12100,normally,,
34176,RSA_369,,Neglect,2/23/2022 12:26:34 PM,1,2313.92509911928,12171.6917652488,0,6872.59765625,2290.0888671875,0.627853989601135,1.48599982261658,2.16499996185303,141.5,12430,normally,,
34177,RSA_369,,Valid,2/23/2022 12:30:15 PM,1,2374.54850679276,12310.5247562528,0,6872.59765625,2290.0888671875,0.627853989601135,1.567999958992,2.11249995231628,141,12570,normally,,
34178,RSA_369,,Valid,2/23/2022 12:33:54 PM,1,2380.46716110072,12324.0790005922,0,6872.59765625,2290.0888671875,0.627853989601135,1.58399999141693,2.125,138,12580,normally,,
34179,RSA_369,,Valid,2/23/2022 12:37:32 PM,1,2377.93003457295,12318.2687553763,0,6872.59765625,2290.0888671875,0.627853989601135,1.59200000762939,2.21499991416931,137.5,12580,normally,,
34180,RSA_370,,Neglect,2/23/2022 12:41:42 PM,1,2243.40948522582,12010.2047429085,0,6872.59765625,2290.0888671875,0.627853989601135,1.55599999427795,2.07750010490417,143,12270,normally,,
34181,RSA_370,,Out of d,2/23/2022 12:45:21 PM,1,2183.72632625154,11873.5250049829,0,6872.59765625,2290.0888671875,0.627853989601135,1.65599989891052,2.22000002861023,137.5,12140,normally,,
34182,RSA_370,,Out of d,2/23/2022 12:48:57 PM,1,2145.15156912851,11785.185383141,0,6872.59765625,2290.0888671875,0.627853989601135,1.52600002288818,2.08749985694885,135.5,12030,normally,,
34183,RSA_370,,Out of d,2/23/2022 12:52:39 PM,1,2176.53052429118,11857.045979023,0,6872.59765625,2290.0888671875,0.627853989601135,1.52800011634827,2.06000018119812,141,12110,normally,,
34184,RSA_370,,Out of d,2/23/2022 12:56:21 PM,1,2162.35269670457,11824.577493906,0,6872.59765625,2290.0888671875,0.627853989601135,1.5,2.09750008583069,142,12080,normally,,
34185,RSA_370,,Out of d,2/23/2022 1:00:01 PM,1,2167.8127533375,11837.0815088153,0,6872.59765625,2290.0888671875,0.627853989601135,1.51800000667572,2.2649998664856,139,12100,normally,,
34186,RSA_370,,Out of d,2/23/2022 1:03:41 PM,1,2177.53235156896,11859.3402525187,0,6872.59765625,2290.0888671875,0.627853989601135,1.56800007820129,2.18249988555908,139,12120,normally,,
34187,RSA_370,,Out of d,2/23/2022 1:07:20 PM,1,2168.73837047109,11839.2012543082,0,6872.59765625,2290.0888671875,0.627853989601135,1.56000006198883,2.19249987602234,139,12100,normally,,
34188,RSA_370,,Neglect,2/23/2022 1:10:56 PM,1,2164.84878213379,11830.293751359,0,6872.59765625,2290.0888671875,0.627853989601135,1.55999994277954,2.08500003814697,142.5,12090,normally,,
34189,RSA_370,,Unknow,2/23/2022 1:14:35 PM,1,2169.96441024314,11842.0089943409,0,6872.59765625,2290.0888671875,0.627853989601135,1.57400012016296,2.16499996185303,138,12100,normally,,
34190,RSA_370,,Unknow,2/23/2022 1:18:15 PM,1,2167.48241006824,11836.324993372,0,6872.59765625,2290.0888671875,0.627853989601135,1.50999999046326,2.14000010490417,139,12090,normally,,
34191,RSA_371,,Neglect,2/23/2022 1:22:17 PM,1,2379.1338542834,12321.0256094933,0,6872.59765625,2290.0888671875,0.627853989601135,1.62000012397766,2.20250010490417,135.5,12580,normally,,
34192,RSA_371,,Valid,2/23/2022 1:25:59 PM,1,2477.67125742677,12546.6850194335,0,6872.59765625,2290.0888671875,0.627853989601135,1.6159999370575,2.21999979019165,142.5,12820,normally,,
34193,RSA_371,,Valid,2/23/2022 1:29:38 PM,1,2480.88270188474,12554.0395126343,0,6872.59765625,2290.0888671875,0.627853989601135,1.63199996948242,2.22249984741211,138,12820,normally,,
34194,RSA_371,,Valid,2/23/2022 1:33:16 PM,1,2474.56519265033,12539.5718550682,0,6872.59765625,2290.0888671875,0.627853989601135,1.64600014686584,2.28750014305115,137.5,12810,normally,,
34195,RSA_371,,Neglect,2/23/2022 1:37:01 PM,1,2490.18069661944,12575.3327468634,0,6872.59765625,2290.0888671875,0.627853989601135,1.67400002479553,2.16750001907349,143,12850,normally,,
34196,RSA_371,,Unknow,2/23/2022 1:40:39 PM,1,2482.14542046328,12556.9312503934,0,6872.59765625,2290.0888671875,0.627853989601135,1.59599995613098,2.08500003814697,137.5,12810,normally,,
34197,RSA_371,,Unknow,2/23/2022 1:44:23 PM,1,2464.42667353459,12516.3537453115,0,6872.59765625,2290.0888671875,0.627853989601135,1.62600004673004,2.35500001907349,142.5,12800,normally,,
34198,RSA_371,,Unknow,2/23/2022 1:48:09 PM,1,2489.73606613916,12574.3145035505,0,6872.59765625,2290.0888671875,0.627853989601135,1.7059999704361,2.20749998092651,146,12860,normally,,
34199,RSA_371,,Unknow,2/23/2022 1:51:51 PM,1,2473.41813755005,12536.944996953,0,6872.59765625,2290.0888671875,0.627853989601135,1.55000007152557,2.15499997138977,142,12800,normally,,
34200,RSA_371,,Unknow,2/23/2022 1:55:31 PM,1,2474.5559756963,12539.5507474244,0,6872.59765625,2290.0888671875,0.627853989601135,1.59600007534027,2.16499996185303,138.5,12800,normally,,
34201,RSA_372,,Neglect,2/23/2022 1:59:38 PM,1,2417.64541830738,12409.2205135226,0,6872.59765625,2290.0888671875,0.627853989601135,1.61199986934662,2.1949999332428,137,12670,normally,,
34202,RSA_372,,Unknow,2/23/2022 2:03:24 PM,1,2393.76495338697,12354.5321266651,0,6872.59765625,2290.0888671875,0.627853989601135,1.60399985313416,2.18250012397766,145.5,12630,normally,,
34203,RSA_372,,Unknow,2/23/2022 2:07:04 PM,1,2385.54916782101,12335.7172476053,0,6872.59765625,2290.0888671875,0.627853989601135,1.59400010108948,2.1949999332428,139.5,12600,normally,,
34204,RSA_372,,Unknow,2/23/2022 2:10:47 PM,1,2389.36681148496,12344.459990859,0,6872.59765625,2290.0888671875,0.627853989601135,1.56000006198883,2.1800000667572,142,12610,normally,,
34205,RSA_373,,Neglect,2/23/2022 2:15:37 PM,1,2130.44433373298,11751.5045070946,0,6872.59765625,2290.0888671875,0.627853989601135,1.65399992465973,2.27999997138977,136.5,12020,normally,,
