ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer
29157,junksw,,Neglect,10/19/2021 10:50,1,-105.3782952,6631.271996,0,6872.597656,2290.088867,0.62785399,-0.58799994,0.24000001,128,6609,normally,
29158,junksw,,Unknow,10/19/2021 10:54,1,1833.807807,11072.1805,0,6872.597656,2290.088867,0.62785399,-0.59799999,0.280000001,139.5,11050,normally,
29159,junksw,,Unknow,10/19/2021 10:58,1,1976.675736,11399.36075,0,6872.597656,2290.088867,0.62785399,-0.668000042,0.1175,143,11360,normally,
29160,junksw,,Unknow,10/19/2021 11:01,1,1965.88183,11374.64175,0,6872.597656,2290.088867,0.62785399,-0.601999998,0.117500007,143,11340,normally,
29161,junksw,,Unknow,10/19/2021 11:05,1,1955.179299,11350.132,0,6872.597656,2290.088867,0.62785399,-0.534000039,0.38499999,136,11340,normally,
29162,junksw,,Unknow,10/19/2021 11:09,1,1963.571167,11369.35012,0,6872.597656,2290.088867,0.62785399,-0.546000004,0.272500008,141.5,11350,normally,
29163,junksw,,Unknow,10/19/2021 11:13,1,1964.66583,11371.857,0,6872.597656,2290.088867,0.62785399,-0.574000001,0.129999995,143.5,11340,normally,
29164,junksw,,Unknow,10/19/2021 11:16,1,1959.926329,11361.00312,0,6872.597656,2290.088867,0.62785399,-0.577999949,0.272499979,137.5,11340,normally,
29165,junksw,,Unknow,10/19/2021 11:20,1,1961.677955,11365.0145,0,6872.597656,2290.088867,0.62785399,-0.622000039,0.119999997,139.5,11330,normally,
29166,junksw,,Single m,10/19/2021 11:24,1,1961.057673,11363.594,0,6872.597656,2290.088867,0.62785399,-0.684000015,0.07,142,11320,normally,
29167,ESL_08b_20,,Neglect,10/19/2021 11:33,1.4,2737.193831,15648.38162,0,6872.597656,2290.088867,0.62785399,-0.60799998,0.117500007,156.5,15610,normally,
29168,ESL_08b_20,,Valid,10/19/2021 11:37,1.4,2711.798178,15566.96,0,6872.597656,2290.088867,0.62785399,-0.680000007,0.200000003,154,15530,normally,
29169,ESL_08b_20,,Valid,10/19/2021 11:41,1.4,2709.623317,15559.98713,0,6872.597656,2290.088867,0.62785399,-0.675999999,0.277499974,150.5,15530,normally,
29170,ESL_08b_20,,Valid,10/19/2021 11:45,1.4,2712.360305,15568.76225,0,6872.597656,2290.088867,0.62785399,-0.575999975,0.324999988,149.5,15550,normally,
29171,ESL_08b_20,,Neglect,10/19/2021 11:53,1.2,2362.607677,13365.2955,0,6872.597656,2290.088867,0.62785399,-0.636000037,0.152500004,146,13330,normally,
29172,ESL_08b_20,,Valid,10/19/2021 11:57,1.2,2360.938619,13360.70875,0,6872.597656,2290.088867,0.62785399,-0.734000027,0.172499999,145,13320,normally,
29173,ESL_08b_20,,Out of d,10/19/2021 12:01,1.2,2353.961224,13341.53413,0,6872.597656,2290.088867,0.62785399,-0.692000031,0.252499998,143.5,13310,normally,
29174,ESL_08b_20,,Valid,10/19/2021 12:04,1.2,2357.56889,13351.44838,0,6872.597656,2290.088867,0.62785399,-0.65200007,0.207500011,141.5,13320,normally,
29175,ESL_08b_20,,Valid,10/19/2021 12:08,1.2,2359.198965,13355.928,0,6872.597656,2290.088867,0.62785399,-0.663999975,0.164999992,144,13320,normally,
29176,ESL_08b_20,,Neglect,10/19/2021 12:12,1,1862.123302,11137.0255,0,6872.597656,2290.088867,0.62785399,-0.694000006,0.275000006,129,11110,normally,
29177,ESL_08b_20,,Valid,10/19/2021 12:16,1,1867.950316,11150.36988,0,6872.597656,2290.088867,0.62785399,-0.694000065,0.102500007,136.5,11110,normally,
29178,ESL_08b_20,,Valid,10/19/2021 12:20,1,1863.301149,11139.72287,0,6872.597656,2290.088867,0.62785399,-0.657999992,0.222499996,136.5,11110,normally,
29179,ESL_08b_20,,Valid,10/19/2021 12:23,1,1865.335897,11144.38263,0,6872.597656,2290.088867,0.62785399,-0.674000025,0.177499995,138.5,11110,normally,
29180,ESL_08b_20,,Neglect,10/19/2021 12:30,0.8,1138.910686,8959.163003,0,6872.597656,2290.088867,0.62785399,-0.708000064,0.170000017,127,8925,normally,
29181,ESL_08b_20,,Out of d,10/19/2021 12:34,0.8,1136.958592,8955.586628,0,6872.597656,2290.088867,0.62785399,-0.728000045,-0.0425,136.5,8903,normally,
29182,ESL_08b_20,,Out of d,10/19/2021 12:37,0.8,1129.062676,8941.120748,0,6872.597656,2290.088867,0.62785399,-0.575999975,0.0625,129,8908,normally,
29183,ESL_08b_20,,Out of d,10/19/2021 12:40,0.8,1135.458308,8952.838,0,6872.597656,2290.088867,0.62785399,-0.588,0.045000002,132,8917,normally,
29184,ESL_08b_20,,Valid,10/19/2021 12:44,0.8,1128.707478,8940.47,0,6872.597656,2290.088867,0.62785399,-0.657999992,0.02,130,8899,normally,
29185,ESL_08b_20,,Out of d,10/19/2021 12:47,0.8,1134.864173,8951.749504,0,6872.597656,2290.088867,0.62785399,-0.704000056,-0.024999999,131,8904,normally,
29186,ESL_08b_20,,Valid,10/19/2021 12:51,0.8,1128.755239,8940.557502,0,6872.597656,2290.088867,0.62785399,-0.748000026,0.0625,130,8896,normally,
29187,ESL_08b_20,,Valid,10/19/2021 12:54,0.8,1130.026682,8942.886875,0,6872.597656,2290.088867,0.62785399,-0.74000001,0.072500005,128.5,8900,normally,
29188,ESL_08b_20,,Neglect,10/19/2021 12:57,0.6,-96.25365851,6740.339997,0,6872.597656,2290.088867,0.62785399,-0.623999953,0.035,120,6705,normally,
29189,ESL_08b_20,,Unknow,10/19/2021 13:01,0.6,-92.90371471,6744.942999,0,6872.597656,2290.088867,0.62785399,-0.69599998,-0.064999998,126,6697,normally,
29190,ESL_08b_20,,Unknow,10/19/2021 13:04,0.6,-101.604524,6732.987623,0,6872.597656,2290.088867,0.62785399,-0.627999961,-0.0025,120.5,6695,normally,
29191,ESL_08b_20,,Unknow,10/19/2021 13:07,0.6,-97.01190331,6739.298128,0,6872.597656,2290.088867,0.62785399,-0.690000057,0.092500001,121.5,6703,normally,
29192,RSA_086A,,Neglect,10/19/2021 13:14,1,2229.53961,11978.4415,0,6872.597656,2290.088867,0.62785399,-0.591999948,0.189999998,141.5,11950,normally,
29193,RSA_086A,,Unknow,10/19/2021 13:17,1,2486.451366,12566.79225,0,6872.597656,2290.088867,0.62785399,-0.60799998,0.222500011,139,12540,normally,
29194,RSA_086A,,Unknow,10/19/2021 13:21,1,2496.966352,12590.8725,0,6872.597656,2290.088867,0.62785399,-0.550000012,0.247500002,138,12570,normally,
29195,RSA_086A,,Unknow,10/19/2021 13:25,1,2493.77892,12583.573,0,6872.597656,2290.088867,0.62785399,-0.505999982,0.310000002,138.5,12570,normally,
29196,RSA_086B,,Neglect,10/19/2021 13:30,1,2408.638394,12388.59363,0,6872.597656,2290.088867,0.62785399,-0.526000023,0.257499993,138.5,12370,normally,
29197,RSA_086B,,Valid,10/19/2021 13:34,1,2342.010575,12236.01,0,6872.597656,2290.088867,0.62785399,-0.560000002,0.177499995,136,12210,normally,
29198,RSA_086B,,Valid,10/19/2021 13:37,1,2338.329986,12227.58112,0,6872.597656,2290.088867,0.62785399,-0.592000008,0.332500011,135.5,12210,normally,
29199,RSA_086B,,Valid,10/19/2021 13:41,1,2336.813615,12224.1085,0,6872.597656,2290.088867,0.62785399,-0.438000023,0.234999999,139,12210,normally,
29200,RSA_234,,Neglect,10/19/2021 13:47,1,2434.679413,12448.22988,0,6872.597656,2290.088867,0.62785399,-0.492000014,0.232500002,140.5,12430,normally,
29201,RSA_234,,Unknow,10/19/2021 13:51,1,2500.396894,12598.72875,0,6872.597656,2290.088867,0.62785399,-0.659999967,0.252499998,141,12570,normally,
29202,RSA_234,,Unknow,10/19/2021 13:54,1,2500.847753,12599.76125,0,6872.597656,2290.088867,0.62785399,-0.470000029,0.327499986,137,12590,normally,
29203,RSA_087B,,Neglect,10/19/2021 13:59,1,2395.893856,12359.4075,0,6872.597656,2290.088867,0.62785399,-0.472000033,0.329999983,132.5,12350,normally,
29204,RSA_087B,,Unknow,10/19/2021 14:03,1,2323.758278,12194.21062,0,6872.597656,2290.088867,0.62785399,-0.601999938,0.387500018,132.5,12180,normally,
29205,RSA_087B,,Unknow,10/19/2021 14:06,1,2322.626666,12191.61913,0,6872.597656,2290.088867,0.62785399,-0.484000027,0.3125,135.5,12180,normally,
29206,RSA_088A,,Neglect,10/19/2021 14:12,1,2367.358117,12294.05812,0,6872.597656,2290.088867,0.62785399,-0.620000005,0.267500013,136.5,12270,normally,
29207,RSA_088A,,Out of d,10/19/2021 14:15,1,2390.769326,12347.67187,0,6872.597656,2290.088867,0.62785399,-0.50999999,0.107500002,137.5,12320,normally,
29208,RSA_088A,,Valid,10/19/2021 14:19,1,2395.848662,12359.304,0,6872.597656,2290.088867,0.62785399,-0.658000052,0.079999998,136,12320,normally,
29209,RSA_088A,,Valid,10/19/2021 14:22,1,2396.701139,12361.25625,0,6872.597656,2290.088867,0.62785399,-0.826000035,-0.064999998,137.5,12300,normally,
29210,RSA_088A,,Valid,10/19/2021 14:26,1,2395.804118,12359.202,0,6872.597656,2290.088867,0.62785399,-0.84799993,-0.01,138,12300,normally,
29211,RSA_088B,,Neglect,10/19/2021 14:31,1,2324.707206,12196.38375,0,6872.597656,2290.088867,0.62785399,-0.769999981,0.072499998,133,12150,normally,
29212,RSA_088B,,Out of d,10/19/2021 14:34,1,2282.696828,12100.17625,0,6872.597656,2290.088867,0.62785399,-0.779999971,0.047499999,137,12050,normally,
29213,RSA_088B,,Valid,10/19/2021 14:38,1,2271.323797,12074.131,0,6872.597656,2290.088867,0.62785399,-0.863999963,0.050000001,133,12020,normally,
29214,RSA_088B,,Out of d,10/19/2021 14:42,1,2281.360529,12097.11601,0,6872.597656,2290.088867,0.62785399,-0.882000089,-0.07,141,12030,normally,
29215,RSA_088B,,Valid,10/19/2021 14:45,1,2275.978638,12084.791,0,6872.597656,2290.088867,0.62785399,-0.853999972,-0.085000001,138,12020,normally,
29216,RSA_088B,,Valid,10/19/2021 14:49,1,2274.962302,12082.4635,0,6872.597656,2290.088867,0.62785399,-0.831999958,-0.07,138.5,12020,normally,
29217,RSA_089A,,Neglect,10/19/2021 14:58,1,2294.346923,12126.856,0,6872.597656,2290.088867,0.62785399,-0.744000018,-0.079999998,138,12070,normally,
29218,RSA_089A,,Out of d,10/19/2021 15:01,1,2302.926285,12146.5035,0,6872.597656,2290.088867,0.62785399,-0.784000039,-0.050000001,135.5,12090,normally,
29219,RSA_089A,,Out of d,10/19/2021 15:05,1,2272.978539,12077.9205,0,6872.597656,2290.088867,0.62785399,-0.802000046,0.107500002,138,12030,normally,
29220,RSA_089A,,Valid,10/19/2021 15:08,1,2313.608349,12170.96638,0,6872.597656,2290.088867,0.62785399,-0.708000064,-0.0175,140.5,12120,normally,
29221,RSA_089A,,Out of d,10/19/2021 15:12,1,2303.229328,12147.1975,0,6872.597656,2290.088867,0.62785399,-0.745999992,0.094999999,145,12100,normally,
29222,RSA_089A,,Out of d,10/19/2021 15:16,1,2314.043319,12171.9625,0,6872.597656,2290.088867,0.62785399,-0.870000005,-0.140000001,142.5,12100,normally,
29223,RSA_089A,,Valid,10/19/2021 15:20,1,2308.557725,12159.4,0,6872.597656,2290.088867,0.62785399,-0.910000026,0.029999999,135,12100,normally,
29224,RSA_089A,,Valid,10/19/2021 15:23,1,2309.440879,12161.4225,0,6872.597656,2290.088867,0.62785399,-0.830000043,0.0625,134,12110,normally,
29225,RSA_089B,,Neglect,10/19/2021 15:29,1,2288.773121,12114.0915,0,6872.597656,2290.088867,0.62785399,-0.865999997,-0.079999998,135.5,12050,normally,
29226,RSA_089B,,Out of d,10/19/2021 15:33,1,2288.184661,12112.74388,0,6872.597656,2290.088867,0.62785399,-0.888000011,-0.147499993,140.5,12040,normally,
29227,RSA_089B,,Valid,10/19/2021 15:36,1,2281.939107,12098.441,0,6872.597656,2290.088867,0.62785399,-0.818000019,0.095000006,134,12050,normally,
29228,RSA_089B,,Valid,10/19/2021 15:40,1,2281.830268,12098.19175,0,6872.597656,2290.088867,0.62785399,-0.838,-0.157499999,137,12030,normally,
29229,RSA_089B,,Valid,10/19/2021 15:43,1,2281.30376,12096.986,0,6872.597656,2290.088867,0.62785399,-0.958000004,-0.170000002,136.5,12020,normally,
29230,RSA_090A,,Neglect,10/19/2021 15:49,1,2287.722289,12111.685,0,6872.597656,2290.088867,0.62785399,-0.952000022,-0.109999999,135,12040,normally,
29231,RSA_090A,,Valid,10/19/2021 15:53,1,2296.110172,12130.894,0,6872.597656,2290.088867,0.62785399,-0.838,-0.057499997,136,12070,normally,
29232,RSA_090A,,Valid,10/19/2021 15:56,1,2293.407439,12124.7045,0,6872.597656,2290.088867,0.62785399,-0.888000011,-0.085000001,133,12060,normally,
29233,RSA_090A,,Valid,10/19/2021 16:00,1,2295.752326,12130.0745,0,6872.597656,2290.088867,0.62785399,-0.931999981,-0.109999999,134.5,12060,normally,
29234,RSA_090B,,Neglect,10/19/2021 16:06,1,2287.762024,12111.776,0,6872.597656,2290.088867,0.62785399,-0.953999996,0.145000011,128,12060,normally,
29235,RSA_090B,,Valid,10/19/2021 16:10,1,2294.363298,12126.8935,0,6872.597656,2290.088867,0.62785399,-0.896000028,0.050000001,134.5,12070,normally,
29236,RSA_090B,,Valid,10/19/2021 16:13,1,2290.644883,12118.378,0,6872.597656,2290.088867,0.62785399,-0.776000023,-0.082499996,136,12060,normally,
29237,RSA_090B,,Valid,10/19/2021 16:17,1,2294.532068,12127.28,0,6872.597656,2290.088867,0.62785399,-0.930000007,-0.189999998,138,12050,normally,
29238,RSA_091A,,Neglect,10/19/2021 16:30,1,2296.554915,12131.9125,0,6872.597656,2290.088867,0.62785399,-0.925999999,-0.119999997,137.5,12060,normally,
29239,RSA_091A,,Valid,10/19/2021 16:34,1,2303.677675,12148.22425,0,6872.597656,2290.088867,0.62785399,-0.872000039,-0.135000005,135.5,12080,normally,
29240,RSA_091A,,Out of d,10/19/2021 16:37,1,2298.579128,12136.54813,0,6872.597656,2290.088867,0.62785399,-0.922000051,-0.082499996,132.5,12070,normally,
29241,RSA_091A,,Valid,10/19/2021 16:41,1,2309.523245,12161.61113,0,6872.597656,2290.088867,0.62785399,-0.95600003,-0.222500011,138.5,12080,normally,
29242,RSA_091A,,Valid,10/19/2021 16:44,1,2305.952148,12153.433,0,6872.597656,2290.088867,0.62785399,-0.927999973,-0.289999992,137,12070,normally,
29243,RSA_091B,,Neglect,10/19/2021 16:50,1,2299.303171,12138.20625,0,6872.597656,2290.088867,0.62785399,-1.118000031,-0.164999992,137.5,12050,normally,
29244,RSA_091B,,Unknow,10/19/2021 16:54,1,2296.068578,12130.79874,0,6872.597656,2290.088867,0.62785399,-0.959999919,-0.085000001,135.5,12060,normally,
29245,RSA_091B,,Unknow,10/19/2021 16:58,1,2298.930479,12137.35275,0,6872.597656,2290.088867,0.62785399,-0.914000034,-0.195000008,139.5,12060,normally,
29246,RSA_092A,,Neglect,10/19/2021 17:02,1,2319.95215,12185.49425,0,6872.597656,2290.088867,0.62785399,-0.831999958,-0.0025,133,12130,normally,
29247,RSA_092A,,Valid,10/19/2021 17:06,1,2336.659692,12223.756,0,6872.597656,2290.088867,0.62785399,-0.826000035,-0.140000001,132,12160,normally,
29248,RSA_092A,,Valid,10/19/2021 17:10,1,2339.625897,12230.54888,0,6872.597656,2290.088867,0.62785399,-0.896000028,-0.242500007,141.5,12150,normally,
29249,RSA_092A,,Valid,10/19/2021 17:13,1,2341.378503,12234.5625,0,6872.597656,2290.088867,0.62785399,-1,-0.230000004,137.5,12150,normally,
29250,RSA_092B,,Neglect,10/19/2021 17:19,1,2302.538415,12145.61525,0,6872.597656,2290.088867,0.62785399,-0.947999954,-0.035,133.5,12080,normally,
29251,RSA_092B,,Out of d,10/19/2021 17:23,1,2282.296627,12099.25975,0,6872.597656,2290.088867,0.62785399,-1.034000039,-0.0075,133,12030,normally,
29252,RSA_092B,,Valid,10/19/2021 17:27,1,2275.136313,12082.862,0,6872.597656,2290.088867,0.62785399,-0.853999972,-0.217499986,136,12010,normally,
29253,RSA_092B,,Valid,10/19/2021 17:30,1,2278.904073,12091.4905,0,6872.597656,2290.088867,0.62785399,-0.984000027,-0.210000008,136.5,12010,normally,
29254,RSA_092B,,Valid,10/19/2021 17:34,1,2278.194711,12089.866,0,6872.597656,2290.088867,0.62785399,-0.972000003,-0.202500001,136,12010,normally,
29255,RSA_093A,,Neglect,10/19/2021 17:44,1,2361.139526,12279.817,0,6872.597656,2290.088867,0.62785399,-1.065999985,-0.25,136.5,12190,normally,
29256,RSA_093A,,Valid,10/19/2021 17:47,1,2420.770619,12416.3775,0,6872.597656,2290.088867,0.62785399,-1,-0.115000002,137,12340,normally,
29257,RSA_093A,,Valid,10/19/2021 17:51,1,2420.346292,12415.40575,0,6872.597656,2290.088867,0.62785399,-0.968000054,-0.144999996,135.5,12340,normally,
29258,RSA_093A,,Valid,10/19/2021 17:55,1,2425.090647,12426.27075,0,6872.597656,2290.088867,0.62785399,-0.93599999,-0.035,136.5,12360,normally,
29259,RSA_093B,,Neglect,10/19/2021 17:59,1,2359.607489,12276.3085,0,6872.597656,2290.088867,0.62785399,-0.94599998,-0.039999999,134.5,12210,normally,
29260,RSA_093B,,Unknow,10/19/2021 18:03,1,2309.082321,12160.60137,0,6872.597656,2290.088867,0.62785399,-0.85799998,0.082499996,130.5,12110,normally,
29261,RSA_093B,,Unknow,10/19/2021 18:06,1,2313.876024,12171.57938,0,6872.597656,2290.088867,0.62785399,-0.90200007,-0.0275,132.5,12110,normally,
29262,RSA_094A,,Neglect,10/19/2021 18:11,1,2368.161524,12295.898,0,6872.597656,2290.088867,0.62785399,-0.94599998,-0.150000006,138.5,12220,normally,
29263,RSA_094A,,Valid,10/19/2021 18:14,1,2393.302253,12353.4725,0,6872.597656,2290.088867,0.62785399,-0.850000024,-0.079999998,136.5,12290,normally,
29264,RSA_094A,,Valid,10/19/2021 18:18,1,2395.945818,12359.5265,0,6872.597656,2290.088867,0.62785399,-0.80400002,-0.064999998,137,12300,normally,
29265,RSA_094A,,Valid,10/19/2021 18:21,1,2394.820752,12356.95,0,6872.597656,2290.088867,0.62785399,-0.819999993,-0.029999999,134,12300,normally,
29266,RSA_094B,,Neglect,10/19/2021 18:26,1,2345.979854,12245.1,0,6872.597656,2290.088867,0.62785399,-0.830000043,-0.100000001,140,12180,normally,
29267,RSA_094B,,Unknow,10/19/2021 18:29,1,2292.99643,12123.76325,0,6872.597656,2290.088867,0.62785399,-0.806000054,0.127499998,129,12080,normally,
29268,RSA_094B,,Unknow,10/19/2021 18:33,1,2303.855396,12148.63125,0,6872.597656,2290.088867,0.62785399,-0.870000005,-0.1175,139,12080,normally,
29269,RSA_094B,,Unknow,10/19/2021 18:37,1,2303.2933,12147.344,0,6872.597656,2290.088867,0.62785399,-0.865999997,-0.109999999,138,12080,normally,
29270,RSA_095A,,Neglect,10/19/2021 18:41,1,2340.916185,12233.50375,0,6872.597656,2290.088867,0.62785399,-0.722000003,0.077500001,135,12190,normally,
29271,RSA_095A,,Unknow,10/19/2021 18:45,1,2355.737062,12267.44488,0,6872.597656,2290.088867,0.62785399,-0.758000016,0.052499998,134.5,12220,normally,
29272,RSA_095A,,Unknow,10/19/2021 18:48,1,2355.979846,12268.00087,0,6872.597656,2290.088867,0.62785399,-0.755999982,0.047499999,135.5,12220,normally,
29273,RSA_095B,,Neglect,10/19/2021 18:53,1,2321.796512,12189.718,0,6872.597656,2290.088867,0.62785399,-0.818000019,-0.07,134.5,12130,normally,
29274,RSA_095B,,Valid,10/19/2021 18:57,1,2294.144309,12126.392,0,6872.597656,2290.088867,0.62785399,-0.877999961,0.029999999,133,12070,normally,
29275,RSA_095B,,Valid,10/19/2021 19:00,1,2290.02471,12116.95775,0,6872.597656,2290.088867,0.62785399,-0.754000008,-0.077500001,137,12060,normally,
29276,RSA_095B,,Valid,10/19/2021 19:04,1,2292.352022,12122.2875,0,6872.597656,2290.088867,0.62785399,-0.886000037,-0.02,137.5,12060,normally,
29277,ESL_08b_20,,Neglect,10/19/2021 19:09,1.4,2836.088971,15965.45175,0,6872.597656,2290.088867,0.62785399,-0.877999961,-0.0125,147,15900,normally,
29278,ESL_08b_20,,Unknow,10/19/2021 19:13,1.4,2709.287672,15558.91101,0,6872.597656,2290.088867,0.62785399,-0.90200007,0.094999999,146,15500,normally,
29279,ESL_08b_20,,Unknow,10/19/2021 19:17,1.4,2708.473604,15556.301,0,6872.597656,2290.088867,0.62785399,-0.826000035,0.059999999,147,15500,normally,
29280,ESL_08b_20,,Neglect,10/19/2021 19:21,1.2,2356.478592,13348.45212,0,6872.597656,2290.088867,0.62785399,-0.861999989,-0.072499998,146.5,13280,normally,
29281,ESL_08b_20,,Unknow,10/19/2021 19:25,1.2,2356.733996,13349.154,0,6872.597656,2290.088867,0.62785399,-0.864000022,-0.109999999,142,13280,normally,
29282,ESL_08b_20,,Unknow,10/19/2021 19:29,1.2,2357.088422,13350.128,0,6872.597656,2290.088867,0.62785399,-0.934000015,-0.039999999,144,13280,normally,
29283,ESL_08b_20,,Neglect,10/19/2021 19:32,1,1867.652453,11149.68775,0,6872.597656,2290.088867,0.62785399,-0.855999947,-0.025,135.5,11090,normally,
29284,ESL_08b_20,,Unknow,10/19/2021 19:36,1,1866.943202,11148.0635,0,6872.597656,2290.088867,0.62785399,-0.783999979,-0.057500001,138,11090,normally,
29285,ESL_08b_20,,Unknow,10/19/2021 19:39,1,1865.058014,11143.74625,0,6872.597656,2290.088867,0.62785399,-0.910000026,-0.044999998,133.5,11080,normally,
29286,DI,,Single m,10/19/2021 20:02,1.5,-617.1376682,4752.647501,0,6872.597656,2290.088867,0.62785399,-0.980000019,-0.129999995,134.5,4678,normally,
29287,DI,,Single m,10/19/2021 20:04,1.5,-1859.648438,484.4573788,0,6872.597656,2290.088867,0.62785399,-0.948000073,-0.367500007,94.5,422.3,normally,
29288,DI,,Single m,10/19/2021 20:08,1.5,-1896.077119,359.3200056,0,6872.597656,2290.088867,0.62785399,-1.0200001,-0.410000026,88,296.4,normally,
