DateProcessed,ScallopID,ShellHt_mm,Sex,Mus_Boat1_g,Boat+WetMus_g,WetMus_g,Mus_Boat2_g,Boat+DryMus_g,DryMus_g,Gon_Boat1_g,Boat+WetGon_g,WetGon_g,Gon_Boat2_g,Boat+DryGon_g,DryGon_g,Man_Boat1_g,Boat+WetMan_g,WetMan_g,Man_Boat2_g,Boat+DryMan_g,DryMan_g,ShellWt_g,Notes
20210903,028_20,123,F,0.79,45.15,44.36,,13.29,12.5,0.8,29.11,28.31,,8.41,7.61,0.81,17.78,16.97,,3.29,2.48,165.57,
20210903,003_28,117,M,0.8,37.73,36.93,,10.8,10,0.8,13.7,12.9,,4.46,3.66,0.81,13,12.19,,2.62,1.81,189.75,
20210903,082_04,134,F,0.79,44.79,44,,11.54,10.75,0.81,7.21,6.4,,1.67,0.86,0.81,19.2,18.39,,3.76,2.95,194.76,
20210903,040_38,115,M,0.81,27.28,26.47,,7.85,7.04,0.81,12.19,11.38,,4.02,3.21,0.81,11.93,11.12,,2.86,2.05,80.34,
20210903,028_08,88,M,0.8,14.35,13.55,,4.62,3.82,0.81,7.34,6.53,,2.79,1.98,0.81,5.51,4.7,,1.66,0.85,42.22,
20210903,040_13,99,F,0.81,16.87,16.06,,4.83,4.02,0.81,10.19,9.38,,3.11,2.3,0.79,6.66,5.87,,1.8,1.01,43.28,
20210903,099_20,92,M,0.81,23.2,22.39,,6.54,5.73,0.81,6.81,6,,2.18,1.37,0.79,9.59,8.8,,2.15,1.36,66.22,
20210903,082_26,130,F,0.79,46.8,46.01,,12.53,11.74,0.79,7.54,6.75,,1.49,0.7,0.8,20.52,19.72,,3.62,2.82,175.16,
20210903,054_21,74,F,0.79,7.38,6.59,,2.48,1.69,0.79,1.24,0.45,,0.92,0.13,0.8,3.86,3.06,,1.33,0.53,18.51,
20210903,050_45,114,F,0.79,31.65,30.86,,8.88,8.09,0.81,5.03,4.22,,1.46,0.65,0.8,11.54,10.74,,2.45,1.65,63.13,
20210906,050_40,110,F,0.94,26.11,25.17,,6.64,5.7,0.86,3.65,2.79,,1.16,0.3,0.94,11.41,10.47,,2.34,1.4,54.97,
20210906,003_33,109,M,0.9,29.16,28.26,,7.74,6.84,0.92,12.24,11.32,,3.48,2.56,0.89,9.98,9.09,,1.97,1.08,125.28,
20210906,050_46,117,F,0.87,29.09,28.22,,7.34,6.47,0.99,4.3,3.31,,1.4,0.41,0.92,11.79,10.87,,2.5,1.58,75.14,
20210906,066_14,89,M,0.87,14.68,13.81,,3.86,2.99,0.83,3.47,2.64,,1.28,0.45,0.94,6.85,5.91,,1.58,0.64,35.77,
20210906,028_30,89,F,0.95,13.73,12.78,,3.86,2.91,0.91,8.4,7.49,,2.32,1.41,0.94,5.82,4.88,,1.59,0.65,53.14,
20210906,040_17,113,F,0.83,22.98,22.15,,5.85,5.02,0.89,15.46,14.57,,3.7,2.81,0.86,12.08,11.22,,2.11,1.25,74.08,
20210906,070_47,99,F,0.96,14.53,13.57,,3.83,2.87,0.96,3.56,2.6,,1.33,0.37,0.85,6.82,5.97,,1.63,0.78,42.59,
20210906,066_46,98,F,0.86,18.23,17.37,,4.62,3.76,0.86,2.85,1.99,,1.1,0.24,0.8,7.15,6.35,,1.58,0.78,39.81,
20210907,028_16,80,M,0.82,13.3,12.48,,4.11,3.29,0.82,5.73,4.91,,2.18,1.36,0.84,5.72,4.88,,1.72,0.88,35.54,
20210907,070_24,84,F,0.96,11.76,10.8,,3.78,2.82,0.86,2.77,1.91,,1.23,0.37,0.8,5.71,4.91,,5.71,4.91,28.18,
20210907,040_30,120,M,0.82,33.94,33.12,,10.18,9.36,0.97,15.35,14.38,,4.82,3.85,1.13,12.77,11.64,,12.77,11.64,83.61,
20210907,040_06,109,F,0.86,27.31,26.45,,8.24,7.38,0.91,17.58,16.67,,5.23,4.32,0.86,9.49,8.63,,9.49,8.63,70.41,
20210907,021_20,106,M,0.85,25.75,24.9,,7.36,6.51,1,4.38,3.38,,1.6,0.6,0.8,12.71,11.91,,12.71,11.91,97.45,
20210907,066_34,104,M,0.85,21.78,20.93,,6.3,5.45,1.04,4.66,3.62,,1.54,0.5,0.97,12.29,11.32,,12.29,11.32,64.79,
20210907,021_02,150,F,0.98,33.92,32.94,,7.99,7.01,0.93,25.8,24.87,,6.85,5.92,0.84,20.01,19.17,,20.01,19.17,214.27,
20210907,070_18,116,F,1.06,33.44,32.38,,9.12,8.06,0.88,5.57,4.69,,1.52,0.64,0.97,16.34,15.37,,16.34,15.37,92.89,
20210907,070_02,95,M,0.82,17.17,16.35,,4.9,4.08,0.88,3.89,3.01,,1.4,0.52,0.91,8.48,7.57,,8.48,7.57,49.26,
20210907,099_02,112,M,1,32.97,31.97,,9.89,8.89,0.86,11.26,10.4,,3.47,2.61,0.93,13.43,12.5,,13.43,12.5,73.15,
20210907,054_23,82,M,1,9.63,8.63,,3.11,2.11,0.95,2.64,1.69,,1.32,0.37,0.97,6.83,5.86,,6.83,5.86,21.32,
20210907,070_30,114,F,0.86,26.48,25.62,,7.43,6.57,0.83,3.99,3.16,,1.36,0.53,0.81,12.9,12.09,,12.9,12.09,69.73,
20210907,070_39,97,F,1.01,16.55,15.54,,4.85,3.84,0.83,2.41,1.58,,1.05,0.22,0.91,9,8.09,,9,8.09,39.08,
20210907,050_12,136,M,0.81,62.88,62.07,,14.81,14,0.92,9.48,8.56,,1.94,1.02,0.92,24.8,23.88,,24.8,23.88,122.68,
20210907,066_22,107,F,0.85,23.32,22.47,,6.78,5.93,0.83,4.08,3.25,,1.35,0.52,0.94,11.55,10.61,,11.55,10.61,63.85,
20210907,066_33,148,F,1.04,58.9,57.86,,13.66,12.62,1.05,8.71,7.66,,2.02,0.97,1.22,26.11,24.89,,26.11,24.89,212.55,polychaetes
20210907,099_22,127,M,0.86,61.05,60.19,,15.16,14.3,1.13,9.73,8.6,,2.74,1.61,0.98,21.17,20.19,,21.17,20.19,123.51,
20210907,021_04,155,F,0.83,66.5,65.67,,14.6,13.77,0.79,22.71,21.92,,6,5.21,1.01,27.84,26.83,,27.84,26.83,219.51,polychaetes
20210907,021_16,140,F,0.99,35.16,34.17,,8.61,7.62,0.85,14.76,13.91,,3.74,2.89,0.8,20.59,19.79,,20.59,19.79,162.28,
20210907,028_21,92,M,0.9,16.35,15.45,,5.1,4.2,0.96,8.5,7.54,,2.85,1.89,0.84,9.52,8.68,,9.52,8.68,45.61,
20210907,070_49,112,M,0.8,25.7,24.9,,6.8,6,0.89,4.71,3.82,,1.34,0.45,0.89,11.55,10.66,,11.55,10.66,66.74,
20210907,054_45,80,M,0.82,8.39,7.57,,2.77,1.95,0.82,3.24,2.42,,1.39,0.57,0.82,5.06,4.24,,5.06,4.24,23.29,duplicate?
20210907,097_02,122,F,0.85,48.78,47.93,,12.73,11.88,0.82,5.34,4.52,,1.31,0.49,0.83,16.37,15.54,,16.37,15.54,110.68,
20210907,097_04,130,F,0.8,39.44,38.64,,9.38,8.58,0.81,10.03,9.22,,1.85,1.04,0.83,16.33,15.5,,16.33,15.5,131.1,
20210907,082_13,136,F,1.02,43.57,42.55,,10.22,9.2,1.03,5.42,4.39,,1.51,0.48,1.01,17.52,16.51,,3.43,2.42,154.51,
20210907,066_15,151,F,1.17,55.32,54.15,,13.05,11.88,1.18,9.26,8.08,,1.93,0.75,1.17,27.39,26.22,,4.37,3.2,176.63,polychaetes
20210907,021_24,101,F,1.03,17.99,16.96,,4.9,3.87,1.02,11.17,10.15,,3.13,2.11,1.14,8.9,7.76,,2.12,0.98,71.93,
20210907,050_33,116,F,1.2,27.04,25.84,,7.45,6.25,1.17,4.79,3.62,,1.75,0.58,1.06,12.08,11.02,,2.82,1.76,55.61,
20210907,099_30,87,M,1.13,15.47,14.34,,4.81,3.68,1.16,6.96,5.8,,2.58,1.42,1.22,7.02,5.8,,2.05,0.83,36.31,
20210907,040_47,158,M,1.27,66.55,65.28,,16.44,15.17,1.23,20.18,18.95,,5.43,4.2,1.14,24.76,23.62,,4.44,3.3,226.82,
20210907,070_23,110,M,1.09,28.43,27.34,,7.29,6.2,1.18,4.03,2.85,,1.5,0.32,1.14,12.27,11.13,,3.21,2.07,75.76,
20210907,082_17,148,F,1.11,67.42,66.31,,15.81,14.7,1.16,7.13,5.97,,1.76,0.6,1.14,23.51,22.37,,4.48,3.34,236.16,polychaetes
20210907,050_41,118,F,1.24,30.66,29.42,,8.45,7.21,1.08,6.49,5.41,,1.73,0.65,1.26,13.88,12.62,,2.97,1.71,76.64,
20210907,040_20,151,F,1.2,64.66,63.46,,16,14.8,1.29,39.95,38.66,,9.2,7.91,1.35,29.08,27.73,,5.17,3.82,181.56,
20210907,082_20,149,M,1.14,55.46,54.32,,13.8,12.66,1.02,12.94,11.92,,2.21,1.19,0.96,21.97,21.01,,3.64,2.68,197.5,polychaetes
20210907,017_29,122,M,1.07,37.14,36.07,,9.1,8.03,1.03,7.5,6.47,,2.03,1,1,13.95,12.95,,3.15,2.15,176.94,
20210908,028_10,80,M,0.89,9.08,8.19,,2.84,1.95,0.82,4.35,3.53,,1.8,0.98,0.81,4.53,3.72,,1.41,0.6,42.19,
20210908,082_03,141,M,0.81,48.59,47.78,,12.89,12.08,0.88,8.15,7.27,,1.86,0.98,0.82,19.6,18.78,,3.45,2.63,163.7,
20210908,054_36,87,M,0.82,11.9,11.08,,3.63,2.81,0.82,1.68,0.86,,0.98,0.16,0.81,7.64,6.83,,1.79,0.98,27.01,
20210908,066_06,144,F,0.86,62.58,61.72,,16.55,15.69,0.94,10.97,10.03,,2.32,1.38,0.96,25.64,24.68,,4.27,3.31,158.37,
20210908,099_33,96,M,0.8,22.16,21.36,,6.73,5.93,0.83,8.17,7.34,,2.51,1.68,0.95,11.23,10.28,,2.28,1.33,48.86,
20210908,028_48,95,F,0.8,19.6,18.8,,5.86,5.06,0.89,8.8,7.91,,2.75,1.86,0.82,12.26,11.44,,2.66,1.84,67.07,
20210908,082_14,143,F,0.89,56.81,55.92,,15.01,14.12,0.94,7.42,6.48,,1.96,1.02,1.12,22.97,21.85,,2.5,1.38,162.17,
20210908,040_16,91,F,0.97,16.1,15.13,,4.55,3.58,0.89,8.46,7.57,,2.41,1.52,0.97,9,8.03,,1.87,0.9,33.34,
20210908,099_34,136,M,0.8,66.28,65.48,,17.02,16.22,0.97,26.11,25.14,,5.82,4.85,0.8,25.63,24.83,,4.09,3.29,130.33,
20210908,050_34,108,F,0.81,28.61,27.8,,8.14,7.33,0.8,5,4.2,,1.33,0.53,0.8,12.92,12.12,,2.43,1.63,63.01,
20210908,099_03,116,M,0.81,42.04,41.23,,11.28,10.47,0.79,12.1,11.31,,2.97,2.18,0.81,19.56,18.75,,3.04,2.23,92.49,
20210908,082_25,142,M,0.79,60.17,59.38,,14.93,14.14,0.8,7.67,6.87,,1.71,0.91,0.8,20.51,19.71,,3.67,2.87,187.97,
20210908,070_11,104,M,0.79,22.6,21.81,,6.22,5.43,0.82,4.54,3.72,,1.25,0.43,0.81,11.27,10.46,,2.18,1.37,62.07,
20210908,017_19,118,F,0.82,30.55,29.73,,7.91,7.09,0.8,4.72,3.92,,1.35,0.55,0.81,16.96,16.15,,3.17,2.36,118.78,
20210908,054_15,79,M,0.81,9.75,8.94,,2.91,2.1,0.82,1.81,0.99,,1.01,0.19,0.81,4.32,3.51,,1.26,0.45,21.59,
20210908,028_12,103,F,0.79,23.11,22.32,,6.56,5.77,0.79,13.52,12.73,,3.76,2.97,0.81,9.88,9.07,,2.05,1.24,80.17,
20210908,040_15,141,F,0.8,62.16,61.36,,15.23,14.43,0.8,14.11,13.31,,3.3,2.5,0.81,32.9,32.09,,4.59,3.78,206.12,
20210908,082_24,109,F,0.8,30.18,29.38,,8.01,7.21,0.81,4.73,3.92,,1.26,0.45,0.79,14.22,13.43,,2.57,1.78,104.96,
20210908,050_38,101,M,0.81,23.89,23.08,,6.37,5.56,0.81,4.6,3.79,,1.47,0.66,0.81,12.92,12.11,,2.4,1.59,43.56,
20210908,054_30,84,F,0.8,9.06,8.26,,2.73,1.93,0.82,3.01,2.19,,1.24,0.42,0.79,7.17,6.38,,1.9,1.11,22.48,
20210908,070_06,90,M,0.79,15.17,14.38,,4.37,3.58,0.81,3.42,2.61,,1.25,0.44,0.81,6.69,5.88,,1.67,0.86,37.55,
20210908,070_05,100,M,0.81,17.75,16.94,,4.86,4.05,0.81,5.88,5.07,,1.68,0.87,0.79,14.17,13.38,,2.79,2,46.15,
20210908,066_04,153,F,0.79,68.4,67.61,,16.82,16.03,0.8,12.72,11.92,,1.82,1.02,0.79,27.58,26.79,,4.51,3.72,184.21,minor polychaetes
20210908,070_10,101,F,0.79,21.52,20.73,,5.59,4.8,0.78,3.07,2.29,,1.13,0.35,0.78,10.79,10.01,,2.08,1.3,47.09,
20210908,070_43,113,M,0.81,31.2,30.39,,7.91,7.1,0.79,5.06,4.27,,1.38,0.59,0.79,17.04,16.25,,2.92,2.13,63.98,
20210908,070_17,93,M,0.79,14.92,14.13,,4.1,3.31,0.8,3.38,2.58,,1.24,0.44,0.8,9.38,8.58,,1.82,1.02,35.39,
20210908,070_44,89,F,0.8,13.99,13.19,,3.76,2.96,0.81,3.8,2.99,,1.22,0.41,0.81,7.56,6.75,,1.95,1.14,33.94,
20210908,070_13,86,F,0.8,10.73,9.93,,2.9,2.1,0.8,2.9,2.1,,1.05,0.25,0.8,7.84,7.04,,1.51,0.71,28.44,
20210908,054_34,80,F,1.24,9.19,7.95,,3.01,1.77,1.03,2.91,1.88,,1.38,0.35,1,5.01,4.01,,1.63,0.63,21.6,
20210908,066_01,143,M,1.31,54.37,53.06,,13.1,11.79,1.19,15.08,13.89,,3.24,2.05,1.05,25.96,24.91,,4.19,3.14,155.24,polychaetes
20210908,040_21,112,F,1.09,25.05,23.96,,6.59,5.5,1.01,9.96,8.95,,2.61,1.6,1.25,14.85,13.6,,3.47,2.22,62.77,
20210908,054_18,87,M,1.18,12.28,11.1,,3.75,2.57,1.26,2.45,1.19,,1.34,0.08,1.21,7.07,5.86,,1.97,0.76,25.87,
20210908,050_26,119,M,1.45,30.99,29.54,,8.66,7.21,1.04,6.39,5.35,,1.75,0.71,1.04,13.82,12.78,,2.7,1.66,66.72,
20210908,050_25,105,M,1.13,24.7,23.57,,6.81,5.68,1.1,4.39,3.29,,1.6,0.5,1.11,17.48,16.37,,2.97,1.86,55.5,
20210908,082_22,115,M,1.05,32.03,30.98,,8.03,6.98,1.28,8.19,6.91,,2.36,1.08,1.11,15.62,14.51,,2.93,1.82,95.14,
20210908,017_46,93,M,1.14,16.3,15.16,,4.07,2.93,1.11,4.44,3.33,,1.7,0.59,1.09,6.78,5.69,,1.95,0.86,74.08,
20210909,017_38,137,F,0.8,26.25,25.45,,6.07,5.27,0.8,7.08,6.28,,1.89,1.09,0.8,15.33,14.53,,2.82,2.02,191.2,polychaetes
20210909,066_39,115,F,0.8,35.09,34.29,,9.81,9.01,0.8,4.69,3.89,,1.41,0.61,0.81,15.33,14.52,,2.91,2.1,93.49,
20210909,040_14,99,F,0.8,17.66,16.86,,5.11,4.31,0.79,6.33,5.54,,1.94,1.15,0.78,8.32,7.54,,1.87,1.09,37.97,
20210909,054_14,79,F,0.78,8.79,8.01,,2.8,2.02,0.79,3.38,2.59,,1.35,0.56,0.79,5.93,5.14,,1.43,0.64,20.46,
20210909,028_47,105,M,0.8,27.63,26.83,,8.22,7.42,0.8,12.52,11.72,,4.05,3.25,0.8,11.98,11.18,,2.41,1.61,90.78,
20210909,054_29,82,M,0.79,8.36,7.57,,2.6,1.81,0.79,2.24,1.45,,1.07,0.28,0.79,4.89,4.1,,1.35,0.56,21.78,
20210909,050_28,121,M,0.79,30.95,30.16,,8.62,7.83,0.79,7.2,6.41,,1.91,1.12,0.79,15.25,14.46,,2.83,2.04,77.61,
20210909,082_09,115,M,0.79,34.39,33.6,,10,9.21,0.79,7.24,6.45,,1.77,0.98,0.8,13.71,12.91,,2.58,1.78,97.7,
20210909,017_10,81,M,0.8,11.21,10.41,,3.37,2.57,0.8,2.17,1.37,,1.04,0.24,0.79,4.75,3.96,,1.41,0.62,47.09,
20210909,021_13,156,F,1.04,61.36,60.32,,14.9,13.86,1.15,24.69,23.54,,5.97,4.82,1.06,26.38,25.32,,4.58,3.52,173.53,polychaetes
20210909,099_13,120,M,1.09,41.48,40.39,,12.2,11.11,1.47,27.2,25.73,,8.76,7.29,1.35,14.66,13.31,,3.37,2.02,109.48,
20210909,054_45,94,M,0.79,14.56,13.77,,3.99,3.2,0.81,2.25,1.44,,0.98,0.17,0.79,7.75,6.96,,1.53,0.74,37.36,duplicate?
20210909,040_28,140,F,0.79,43.62,42.83,,11.03,10.24,0.79,22.25,21.46,,5.48,4.69,0.8,20.77,19.97,,3.27,2.47,202.98,
20210909,099_32,47,F,0.81,3.08,2.27,,1.44,0.63,0.81,1.1,0.29,,0.88,0.07,0.8,1.66,0.86,,0.99,0.19,4.94,
20210909,054_40,76,F,0.8,7.06,6.26,,2.31,1.51,0.8,1.96,1.16,,0.97,0.17,0.81,4.4,3.59,,1.19,0.38,17.32,
20210909,099_38,113,F,0.8,40.19,39.39,,12.21,11.41,0.81,12.58,11.77,,3.18,2.37,0.82,12.97,12.15,,2.63,1.81,81.98,
20210909,082_08,143,M,0.8,55.04,54.24,,11.9,11.1,0.81,8.72,7.91,,1.87,1.06,0.79,23.07,22.28,,3.92,3.13,183.24,
20210909,017_27,111,M,0.79,28.59,27.8,,7.96,7.17,0.7,5.73,5.03,,1.75,1.05,0.79,10.77,9.98,,2.22,1.43,86.94,
20210909,040_09,144,M,1.25,57.84,56.59,,16.13,14.88,1.16,15.71,14.55,,4.34,3.18,1.16,24.88,23.72,,4.23,3.07,167.79,polychaetes
20210909,070_29,117,M,0.82,30.29,29.47,,8.32,7.5,0.79,5.06,4.27,,1.26,0.47,0.79,14.92,14.13,,2.43,1.64,80.91,
20210909,028_25,126,F,0.81,42.74,41.93,,12.36,11.55,0.8,22.46,21.66,,5.94,5.14,0.8,17.96,17.16,,2.94,2.14,143.4,
20210909,054_16,110,M,0.81,20.42,19.61,,5.7,4.89,0.8,4.41,3.61,,1.37,0.57,0.8,11.6,10.8,,2.22,1.42,60.6,
20210909,054_12,78,F,0.8,8.79,7.99,,2.7,1.9,0.81,2.38,1.57,,1.06,0.25,0.81,4.69,3.88,,1.36,0.55,20.4,
20210909,099_48,97,M,0.82,21.68,20.86,,6.41,5.59,0.81,7.4,6.59,,2.31,1.5,0.79,10.11,9.32,,2.05,1.26,59.2,
20210909,017_20,142,M,1.2,33.57,32.37,,6.43,5.23,1.08,7.65,6.57,,2.12,1.04,1.08,16.03,14.95,,3.05,1.97,167.46,
20210909,070_04,118,M,1.18,33.54,32.36,,8.63,7.45,1.22,7.35,6.13,,1.87,0.65,1.11,14.69,13.58,,2.66,1.55,83.23,
20210909,040_26,106,M,1.25,16.83,15.58,,4.7,3.45,1.09,6.84,5.75,,2.28,1.19,1.26,10.05,8.79,,2.33,1.07,65.96,
20210909,099_14,122,F,1.02,42.31,41.29,,11.3,10.28,1.04,8.86,7.82,,2.14,1.1,1.24,16.76,15.52,,3.17,1.93,93.67,
20210909,054_06,79,M,1.12,8.59,7.47,,2.79,1.67,1.25,2.8,1.55,,1.48,0.23,1.12,4.98,3.86,,1.61,0.49,18.05,
20210909,054_42,116,M,1.29,26.91,25.62,,7.35,6.06,1.15,5.02,3.87,,1.66,0.51,1.24,12.1,10.86,,2.75,1.51,85.25,
20210909,040_08,124,M,1.22,31.61,30.39,,7.92,6.7,1.13,9.41,8.28,,2.52,1.39,1.05,14.7,13.65,,2.73,1.68,86.77,
20210909,066_07,143,F,1.08,61.98,60.9,,14.52,13.44,1.05,9.87,8.82,,2.11,1.06,1.02,24.33,23.31,,4.24,3.22,159.48,
20210909,054_27,76,F,1.03,7.73,6.7,,2.43,1.4,0.98,3.35,2.37,,1.26,0.28,1.17,4.6,3.43,,1.63,0.46,18.17,
20210909,099_15,135,F,1.01,59.87,58.86,,15.23,14.22,1.01,14.85,13.84,,3.22,2.21,1.23,22.34,21.11,,4.33,3.1,131.06,polychaetes
20210909,050_08,113,M,1.12,29.28,28.16,,7.41,6.29,1.06,6.21,5.15,,1.54,0.48,1.1,13.81,12.71,,2.76,1.66,61.69,
20210909,054_20,82,M,1.05,10.32,9.27,,2.98,1.93,1.02,2.45,1.43,,1.26,0.24,1.13,5.19,4.06,,1.64,0.51,24.52,
20210909,082_11,93,F,1.01,17.12,16.11,,4.94,3.93,0.99,3.44,2.45,,1.3,0.31,1.04,8.44,7.4,,2.04,1,46.79,
20210910,017_33,136,M,0.87,28.03,27.16,,6.21,5.34,0.96,5.87,4.91,,1.7,0.74,1.04,18.48,17.44,,3.25,2.21,161.24,
20210910,070_14,97,M,1.07,19.18,18.11,,5.39,4.32,1.13,4.35,3.22,,1.65,0.52,1.2,14.01,12.81,,3.28,2.08,41.12,
20210910,040_25,114,M,1.27,25.53,24.26,,7.15,5.88,1.2,16.5,15.3,,4.99,3.79,1.05,21.65,20.6,,3.82,2.77,85.76,
20210910,099_07,112,F,1.13,38.45,37.32,,11.82,10.69,1.13,16.51,15.38,,3.82,2.69,1.06,15.03,13.97,,3.09,2.03,114.32,
20210910,017_36,127,M,1.01,36.76,35.75,,9.73,8.72,0.87,4.62,3.75,,1.47,0.6,0.99,18.14,17.15,,3.26,2.27,156.07,
20210910,017_31,100,M,1.04,20.83,19.79,,5.9,4.86,0.93,8.92,7.99,,2.84,1.91,0.93,11.15,10.22,,2.44,1.51,79.84,
20210910,017_14,139,F,0.83,32.43,31.6,,6.89,6.06,1.02,5.53,4.51,,1.52,0.5,1.12,17.46,16.34,,3.14,2.02,183.5,
20210910,050_36,111,F,0.91,27.5,26.59,,7.45,6.54,0.94,5.43,4.49,,1.64,0.7,0.94,16.6,15.66,,3.46,2.52,55.33,
20210910,040_10,101,F,0.89,21.8,20.91,,6.34,5.45,0.95,7.83,6.88,,2.46,1.51,0.97,9.29,8.32,,2.11,1.14,86.46,
20210910,066_48,121,F,0.92,37.35,36.43,,10.1,9.18,1,8.13,7.13,,1.71,0.71,1.05,17.58,16.53,,3.16,2.11,84.98,
20210910,050_23,113,F,0.97,32.14,31.17,,8.97,8,1.02,3.88,2.86,,1.42,0.4,0.98,15.59,14.61,,3.25,2.27,60.53,
20210910,054_43,97,M,0.87,14.23,13.36,,4.09,3.22,0.92,3.99,3.07,,1.51,0.59,0.87,7.33,6.46,,1.71,0.84,39.95,
20210910,070_15,109,F,0.95,25.6,24.65,,6.68,5.73,0.99,4.97,3.98,,1.52,0.53,0.87,13.7,12.83,,2.47,1.6,65.19,
20210910,054_39,83,F,0.95,9.42,8.47,,2.9,1.95,1.07,6.51,5.44,,2.2,1.13,0.86,5.78,4.92,,1.47,0.61,21.82,
20210910,017_39,134,F,0.89,38.49,37.6,,8.71,7.82,1.04,6,4.96,,1.71,0.67,0.86,14.83,13.97,,2.87,2.01,213.66,
20210910,040_05,112,M,1.01,28.93,27.92,,8.02,7.01,1.09,13.24,12.15,,4.23,3.14,0.89,15.85,14.96,,2.76,1.87,81.35,
20210910,070_50,97,M,0.95,15.78,14.83,,4.45,3.5,0.95,4.59,3.64,,1.59,0.64,0.87,8.42,7.55,,1.75,0.88,43.01,
20210910,021_19,138,F,0.97,42.61,41.64,,9.42,8.45,0.9,21.84,20.94,,5.45,4.55,0.95,21.45,20.5,,3.77,2.82,193.68,polychaetes
20210910,082_29,124,F,0.86,42.1,41.24,,10.38,9.52,1,7.11,6.11,,1.73,0.73,0.94,19.35,18.41,,3.91,2.97,120.17,
20210910,076_13,88,M,1.06,11.49,10.43,,3.26,2.2,0.97,4.92,3.95,,1.8,0.83,0.94,6.31,5.37,,1.67,0.73,37.34,
20210910,070_03,105,M,0.96,21.07,20.11,,5.6,4.64,1.02,6.08,5.06,,1.53,0.51,0.92,9.94,9.02,,1.99,1.07,54.57,
20210910,017_49,91,F,0.82,16.78,15.96,,4.59,3.77,0.92,3.92,3,,1.28,0.36,0.92,7.72,6.8,,2.15,1.23,76.6,
20210910,054_11,82,M,0.99,10.23,9.24,,3.14,2.15,1,3.92,2.92,,1.64,0.64,0.85,6.18,5.33,,1.48,0.63,25.38,
20210910,017_34,115,F,1.37,21.12,19.75,,5.02,3.65,1.01,2.98,1.97,,1.25,0.24,0.99,9.61,8.62,,2.17,1.18,122.71,
20210910,099_27,115,F,1.13,54.55,53.42,,14.57,13.44,1.03,12.12,11.09,,2.73,1.7,1.05,20.34,19.29,,4.15,3.1,133.74,polychaetes;verystrange shape; shell height misrepresents size
20210910,099_28,144,F,1.36,72.36,71,,20.15,18.79,1,17.44,16.44,,3.33,2.33,1.32,27.83,26.51,,4.8,3.48,159.51,
20210910,070_19,87,F,1.01,12.16,11.15,,3.59,2.58,1.01,2.63,1.62,,1.29,0.28,0.97,7.17,6.2,,1.84,0.87,30.77,
20210910,054_26,86,M,1.04,11.34,10.3,,3.47,2.43,1,2.28,1.28,,1.19,0.19,1.01,5.69,4.68,,1.63,0.62,25.63,
20210910,054_38,102,F,1.01,21.37,20.36,,5.84,4.83,1.02,9.76,8.74,,2.84,1.82,1.02,9.4,8.38,,2.18,1.16,48.51,
20210910,040_19,146,F,1.06,57.09,56.03,,13.25,12.19,1.12,38.43,37.31,,9.67,8.55,1.01,27.38,26.37,,4.62,3.61,237.97,
20210910,050_35,104,F,1.14,20.13,18.99,,5.47,4.33,1.12,5.16,4.04,,1.61,0.49,1,8.77,7.77,,2.01,1.01,47.72,
20210910,040_22,114,M,1.01,23.51,22.5,,6.1,5.09,0.96,15.41,14.45,,4.54,3.58,1.09,13.64,12.55,,2.61,1.52,79.32,
20210910,017_05,94,F,1.04,17.87,16.83,,4.89,3.85,1.04,7.8,6.76,,2.28,1.24,0.98,9.46,8.48,,2.44,1.46,81.28,
20210910,070_22,97,F,1.1,17.7,16.6,,4.75,3.65,1.1,2.67,1.57,,1.22,0.12,1.02,8.97,7.95,,2.34,1.32,38.93,
20210910,017_32,134,M,1.03,50.91,49.88,,12.32,11.29,1.19,7.37,6.18,,1.9,0.71,1.34,24.62,23.28,,4.04,2.7,159.92,polychaetes
20210910,082_15,150,M,1.04,61.44,60.4,,14.04,13,1.07,10.76,9.69,,2.17,1.1,1.02,25.95,24.93,,4.26,3.24,224.92,
20210928,106_21,102,M,1.28,25.43,24.15,,7.19,5.91,1.29,3.79,2.5,,1.71,0.42,1.29,16.97,15.68,,3.75,2.46,50.14,polychaetes; done by Oscar!